activity_id,institution_id,source_id,experiment_id,frequency,modeling_realm,table_id,member_id,grid_label,variable_id,temporal_subset,chunk_freq,grid_label,platform,dimensions,cell_methods,path
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,slp,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.slp.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,snow_conv,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.snow_conv.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,snow_ls,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.snow_ls.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,snow_tot,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.snow_tot.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,sphum,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.sphum.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swdn_sfc_ad_clr,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swdn_sfc_ad_clr.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swdn_sfc_ad,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swdn_sfc_ad.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swdn_sfc_clr,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swdn_sfc_clr.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swdn_sfc,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swdn_sfc.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swdn_toa_clr,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swdn_toa_clr.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swdn_toa,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swdn_toa.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swup_sfc_ad_clr,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swup_sfc_ad_clr.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swup_sfc_ad,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swup_sfc_ad.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swup_sfc_clr,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swup_sfc_clr.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swup_sfc,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swup_sfc.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swup_toa_ad_clr,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swup_toa_ad_clr.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swup_toa_ad,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swup_toa_ad.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swup_toa_clr,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swup_toa_clr.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,swup_toa,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.swup_toa.nc
