activity_id,institution_id,member_id,modeling_realm,variable_id,table_id,platform,source_id,experiment_id,grid_label,temporal_subset,chunk_freq,frequency,cell_methods,dimensions,path
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,185001-185412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,185501-185912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,186001-186412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,186501-186912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,187001-187412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,187501-187912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,188001-188412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,188501-188912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188501-188912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,189001-189412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.189001-189412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,189501-189912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.189501-189912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,190001-190412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.190001-190412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,190501-190912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.190501-190912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,191001-191412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.191001-191412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,191501-191912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.191501-191912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,192001-192412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.192001-192412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,192501-192912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.192501-192912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,193001-193412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.193001-193412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,193501-193912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.193501-193912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,194001-194412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.194001-194412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,194501-194912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.194501-194912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,195001-195412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.195001-195412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,195501-195912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.195501-195912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,196001-196412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.196001-196412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,196501-196912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.196501-196912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,197001-197412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.197001-197412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,197501-197912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.197501-197912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,198001-198412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.198001-198412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,198501-198912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.198501-198912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,199001-199412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.199001-199412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,199501-199912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.199501-199912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,200001-200412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.200001-200412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,200501-200912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.200501-200912.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,hght,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,201001-201412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.201001-201412.hght.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,185001-185412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,185501-185912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,186001-186412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,186501-186912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,187001-187412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,187501-187912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,188001-188412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,188501-188912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188501-188912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,189001-189412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.189001-189412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,189501-189912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.189501-189912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,190001-190412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.190001-190412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,190501-190912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.190501-190912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,191001-191412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.191001-191412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,191501-191912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.191501-191912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,192001-192412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.192001-192412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,192501-192912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.192501-192912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,193001-193412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.193001-193412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,193501-193912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.193501-193912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,194001-194412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.194001-194412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,194501-194912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.194501-194912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,195001-195412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.195001-195412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,195501-195912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.195501-195912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,196001-196412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.196001-196412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,196501-196912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.196501-196912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,197001-197412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.197001-197412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,197501-197912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.197501-197912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,198001-198412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.198001-198412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,198501-198912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.198501-198912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,199001-199412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.199001-199412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,199501-199912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.199501-199912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,200001-200412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.200001-200412.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,200501-200912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.200501-200912.omega.nc
esm4dev,GFDL,r1i1p1f1,atmos,omega,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,201001-201412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.201001-201412.omega.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,185001-185412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,185501-185912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,186001-186412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,186501-186912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,187001-187412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,187501-187912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,188001-188412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,188501-188912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188501-188912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,189001-189412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.189001-189412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,189501-189912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.189501-189912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,190001-190412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.190001-190412.slp.nc
